instruction,extension,isa_bases,evidence_kind,asm_occurrences,hdl_occurrences,core_hits,tests_hits,vendor_hits,sample_files
fmax.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmin.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmin.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmin.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmsub.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmsub.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmsub.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmul.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmul.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmul.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fnmadd.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fnmadd.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fnmadd.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fnmsub.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fnmsub.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fsgnj.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fsgnjn.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fsgnjx.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fsqrt.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fsqrt.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fsub.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fsub.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fsub.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
lr.d,Zalrsc,RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
vrgather.vv,Zvl32b,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
feq.d,D,RV32;RV64,hdl,0,8,8,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fle.d,D,RV32;RV64,hdl,0,8,8,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
flt.d,D,RV32;RV64,hdl,0,8,8,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmv.x.w,F,RV32;RV64,hdl,0,8,8,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_split_short.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
sd,I,RV32;RV64,hdl,0,8,8,0,0,C910_RTL_FACTORY/gen_rtl/ciu/rtl/ct_ciu_snb_sab_entry.v;C910_RTL_FACTORY/gen_rtl/had/rtl/ct_had_ddc_dp.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
fnmsub.d,D,RV32;RV64,hdl,0,7,7,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
vmv.s.x,Zvl32b,RV32;RV64,hdl,0,7,7,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_split_long.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
addi,I,RV32;RV64,hdl,0,6,6,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_split_long.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v
c.fsd,Zcd,RV32;RV64,hdl,0,6,6,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
fmv.d.x,D,RV64,hdl,0,6,6,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmv.w.x,F,RV32;RV64,hdl,0,6,6,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmv.x.d,D,RV64,hdl,0,6,6,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_split_short.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
sfence.vma,S,RV32;RV64,hdl,0,6,6,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
c.addi4spn,Zca,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v
c.fld,Zcd,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.fldsp,Zcd,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.fsdsp,Zcd,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.ldsp,C,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.lwsp,Zca,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.mv,Zca,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v;C910_RTL_FACTORY/gen_rtl/iu/rtl/ct_iu_alu.v
fdiv.h,Zfh,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v
fence.i,Zifencei,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
flh,Zfhmin,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
fsqrt.h,Zfh,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v
mret,Sm,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/cp0/rtl/ct_cp0_iui.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v
rem,M,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v;C910_RTL_FACTORY/gen_rtl/vfdsu/rtl/ct_vfdsu_round.v
sc.d,Zalrsc,RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v;C910_RTL_FACTORY/gen_rtl/mmu/rtl/ct_mmu_iutlb.v
sc.w,Zalrsc,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
sh,I,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v;C910_RTL_FACTORY/gen_rtl/mmu/rtl/ct_mmu_regs.v
sll,I,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_split_long.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_split_short.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v
sret,S,RV32;RV64,hdl,0,5,5,0,0,C910_RTL_FACTORY/gen_rtl/cp0/rtl/ct_cp0_iui.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v
amoadd.w,Zaamo,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
amoand.w,Zaamo,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
amomax.w,Zaamo,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
amomaxu.w,Zaamo,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
amomin.w,Zaamo,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
amominu.w,Zaamo,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
amoor.w,Zaamo,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
amoswap.w,Zaamo,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
amoxor.w,Zaamo,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v
c.addi16sp,Zca,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v
c.addiw,C,RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v
c.ld,C,RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.lw,Zca,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.sd,C,RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.sdsp,C,RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.sw,Zca,RV32;RV64,hdl,0,4,4,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe4_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
