instruction,extension,isa_bases,evidence_kind,asm_occurrences,hdl_occurrences,core_hits,tests_hits,vendor_hits,sample_files
amoswap.w,Zaamo,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
csrrc,Zicsr,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala
csrrs,Zicsr,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala
sfence.vma,S,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
amoxor.d,Zaamo,RV64,hdl,0,11,11,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/Inst.scala
amoxor.w,Zaamo,RV32;RV64,hdl,0,11,11,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/Inst.scala
rev8,B,RV32;RV64,hdl,0,11,11,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
bclri,Zbs,RV32;RV64,hdl,0,10,10,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
binvi,Zbs,RV32;RV64,hdl,0,10,10,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
bseti,Zbs,RV32;RV64,hdl,0,10,10,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
zext.h,Zbb,RV32;RV64,hdl,0,10,10,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
bexti,Zbs,RV32;RV64,hdl,0,9,9,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
rori,B,RV32;RV64,hdl,0,9,9,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
vsetvl,Zvl32b,RV32;RV64,hdl,0,9,9,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/RocketCore.scala;generators/shuttle/src/main/scala/exu/Core.scala;tools/torture/generator/src/main/scala/Inst.scala
bclr,Zbs,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
binv,Zbs,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
bset,Zbs,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
clz,Zbb,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/ALU.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
cpop,Zbb,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/ALU.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
ctz,Zbb,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/ALU.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
lr.d,Zalrsc,RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
lr.w,Zalrsc,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sc.d,Zalrsc,RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sc.w,Zalrsc,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sh1add,Zba,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
sh2add,Zba,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
sh3add,Zba,RV32;RV64,hdl,0,8,8,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
add.uw,Zba,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
clzw,Zbb,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
cpopw,Zbb,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
ctzw,Zbb,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
rolw,B,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
roriw,B,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
sh1add.uw,Zba,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sh2add.uw,Zba,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sh3add.uw,Zba,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
slli.uw,Zba,RV64,hdl,0,7,7,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fadd.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fclass.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.d.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.h.d,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.h.l,Zfh,RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.h.lu,Zfh,RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.h.s,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.h.w,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.h.wu,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.l.h,Zfh,RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.lu.h,Zfh,RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.s.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.w.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.wu.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fdiv.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
feq.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fle.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
flh,Zfhmin,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
flt.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmadd.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmax.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmin.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmsub.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmul.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmv.h.x,Zfhmin,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmv.x.h,Zfhmin,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fnmadd.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fnmsub.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsgnj.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsgnjn.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsgnjx.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsh,Zfhmin,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsqrt.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsub.h,Zfh,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
hfence.gvma,H,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hfence.vvma,H,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
mnret,Smrnmi,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/CustomInstructions.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala
orc.b,Zbb,RV32;RV64,hdl,0,6,6,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
rorw,B,RV64,hdl,0,6,6,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sext.b,Zbb,RV32;RV64,hdl,0,6,6,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sext.h,Zbb,RV32;RV64,hdl,0,6,6,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsetivli,Zvl32b,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/RocketCore.scala;generators/shuttle/src/main/scala/exu/Core.scala
vsetvli,Zvl32b,RV32;RV64,hdl,0,6,6,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/RocketCore.scala;generators/shuttle/src/main/scala/exu/Core.scala
hlv.b,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hlv.bu,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hlv.d,H,RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hlv.h,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hlv.hu,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hlv.w,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hlv.wu,H,RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hlvx.hu,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hlvx.wu,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hsv.b,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hsv.d,H,RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hsv.h,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hsv.w,H,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
pack,Zbkb,RV32;RV64,hdl,0,5,5,0,0,fpga/fpga-shells/src/main/scala/ip/xilinx/Unisim.scala;fpga/fpga-shells/src/main/scala/shell/xilinx/SPIFlashXilinxOverlay.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/fixedpoint/src/test/scala/BundleLiteralSpec.scala
pause,Zihintpause,RV32;RV64,hdl,0,5,5,0,0,generators/rocket-chip/src/main/scala/jtag/JtagStateMachine.scala;tools/rocket-dsp-utils/src/main/scala/freechips/rocketchip/jtag2mm/JtagStateMachine.scala;tools/rocket-dsp-utils/src/test/scala/sam/SAMSpec.scala
c.li,Zca,RV32;RV64,hdl,0,4,4,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/firrtl2/src/main/scala/firrtl2/backends/experimental/smt/FirrtlToTransitionSystem.scala;tools/stage-chisel7/src/main/scala/ChipyardStage.scala;tools/stage/src/main/scala/ChipyardStage.scala
czero.eqz,Zicond,RV32;RV64,hdl,0,4,4,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
czero.nez,Zicond,RV32;RV64,hdl,0,4,4,0,0,generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmv.f.s,Zvl32b,RV32;RV64,hdl,0,4,4,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
zip,Zbkb,RV32,hdl,0,3,2,1,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala;sims/firesim/sim/midas/src/main/scala/midas/widgets/PlusArgsBridge.scala
aes32dsi,Zknd,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
aes32dsmi,Zknd,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
aes32esi,Zkne,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
aes32esmi,Zkne,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
aes64ds,Zknd,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
aes64dsm,Zknd,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
aes64es,Zkne,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
aes64esm,Zkne,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
aes64im,Zknd,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
aes64ks1i,Zkn,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
aes64ks2,Zkn,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
brev8,Zbkb,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
c.j,Zca,RV32;RV64,hdl,0,2,2,0,0,fpga/fpga-shells/src/main/scala/ip/microsemi/polarfire_pcie_rootport/PolarFirePCIeRootPort.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
